"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L3750","RunnerBuilder","org.junit.runners.model.RunnerBuilder","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\model\RunnerBuilder.java","43","1","132","2","0","0","0","0","0","0","0","0","1","2","2","14","7","20","5","7","15","0.8","0.495413","54","54","4","1","0.495413","54","0","0","9","11","0","55","90","1","0","1","0","8","0","4","0","8","26","0","4","0","55","90","1","0","1","0","8","0","4","0","8","26","0","4","0","0","0","11","1","6","0","0","2","0","4","0","0","0","0","0","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L5518","Statement","org.junit.runners.model.Statement","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\model\Statement.java","10","1","15","2","0","0","0","0","0","0","0","0","0","0","0","1","0","105","36","0","1","1","0.75","9","9","2","0","0.75","9","0","0","43","46","0","3","6","0","0","0","0","1","0","1","0","1","0","0","1","0","3","6","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L4360","TestClass","org.junit.runners.model.TestClass","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\model\TestClass.java","31","1","348","2","0.119387","2","6","3","0.100629","0.146789","32","32","1","3","3","55","11","39","116","11","37","0.631579","0.247191","66","56","12","7","0.248276","72","1","1","0","0","1","201","301","5","14","5","14","26","0","18","0","26","92","0","18","0","218","318","5","14","5","14","30","0","22","0","30","96","0","22","0","0","1","94","3","7","3","0","0","40","7","0","0","0","1","2","0","49","0","0","2","0","0","0","0","0","0","0","0","0","0","4","0"
"L6800","TestTimedOutException","org.junit.runners.model.TestTimedOutException","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\model\TestTimedOutException.java","11","1","44","2","0","0","0","0","0","0","0","0","0","0","0","3","0","3","3","0","3","1","0.514286","18","18","4","0","0.514286","18","0","0","0","0","0","17","34","3","2","3","2","3","0","3","0","3","5","0","3","0","17","34","3","2","3","2","3","0","3","0","3","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13309","AllModelTests","org.junit.runners.model.AllModelTests","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\AllModelTests.java","7","1","15","2","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13310","FrameworkFieldTest","org.junit.runners.model.FrameworkFieldTest","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\FrameworkFieldTest.java","17","1","58","2","0","0","0","0","0","0","0","0","4","0","0","4","7","1","0","7","11","0","0","0","0","0","5","0","0","0","0","0","0","0","30","35","1","0","1","0","4","1","4","0","4","14","1","4","0","36","42","3","0","3","0","4","3","4","0","4","14","3","4","0","0","0","23","3","5","0","0","3","0","0","1","0","0","0","5","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0"
"L13313","FrameworkMethodTest","org.junit.runners.model.FrameworkMethodTest","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\FrameworkMethodTest.java","17","1","60","2","0","0","0","0","0","0","0","0","4","0","0","4","7","1","0","7","11","0","0","0","0","0","5","0","0","0","0","0","0","0","30","35","1","0","1","0","4","1","4","0","4","14","1","4","0","38","44","1","0","1","0","6","1","6","0","6","14","1","6","0","0","0","24","3","5","0","0","3","0","0","2","0","0","0","3","0","18","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L13316","InvalidTestClassErrorTest","org.junit.runners.model.InvalidTestClassErrorTest","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\InvalidTestClassErrorTest.java","9","1","23","2","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","10","13","0","0","0","0","1","0","1","0","1","2","0","1","0","12","15","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","8","0","1","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5854","RunnerBuilderStub","org.junit.runners.model.RunnerBuilderStub","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\RunnerBuilderStub.java","6","1","11","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","1","0","0","0","1","0","1","0","8","1","0","4","0","6","6","1","0","0","0","1","0","1","0","8","1","0","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13319","TestClassTest","org.junit.runners.model.TestClassTest","L12812","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\model\TestClassTest.java","20","1","263","2","0","0","0","0","0","0","0","0","19","1","1","22","23","1","0","18","39","0","0.00724638","1","0","0","21","0.00497512","1","0","0","0","0","0","137","173","1","1","1","1","21","1","20","0","21","55","1","20","0","200","244","6","1","6","1","27","6","26","0","27","59","6","26","0","0","1","124","6","25","0","0","28","0","1","2","0","0","1","0","0","102","2","0","1","0","0","0","0","0","0","0","0","0","0","19","0"
"L13522","Parameterized$AssumptionViolationRunner","org.junit.runners.Parameterized$AssumptionViolationRunner","L3964","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\Parameterized.java","337","5","358","6","0","0","0","0","0","0","0","0","1","0","0","3","6","1","1","4","7","0","0","0","0","0","3","0","0","2","2","0","0","1","19","22","2","1","2","1","3","0","2","0","4","4","0","3","0","19","22","2","1","2","1","3","0","2","0","4","4","0","3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13499","Parameterized$RunnersFactory","org.junit.runners.Parameterized$RunnersFactory","L3964","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\Parameterized.java","360","5","503","6","0","0","0","0","0","0","0","0","1","4","2","27","10","1","2","14","25","0","0","0","0","0","1","0","0","0","0","0","0","0","131","144","6","2","6","2","11","0","0","0","11","60","0","0","0","131","144","6","2","6","2","11","0","0","0","11","60","0","0","0","0","0","26","7","5","0","0","2","0","3","0","0","0","0","6","0","25","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L13627","BlockJUnit4ClassRunnerWithParameters","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParameters.java","23","1","219","2","0","0","0","0","0","0","0","0","2","4","3","34","17","4","3","20","35","0.333333","0.0254777","4","4","1","2","0.0222222","4","4","7","0","0","1","153","172","10","13","2","4","15","0","2","0","80","67","0","11","1","176","197","18","13","4","4","19","2","2","0","90","73","2","15","1","0","1","60","4","0","0","0","0","0","0","1","0","0","1","4","0","50","0","0","1","0","1","0","0","0","0","0","0","0","0","7","0"
"L13487","BlockJUnit4ClassRunnerWithParametersFactory","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersFactory","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParametersFactory.java","12","1","18","2","0","0","0","0","0","0","0","0","1","0","0","1","5","1","0","1","2","0.5","0.461538","6","6","1","1","0.461538","6","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13566","TestWithParameters","org.junit.runners.parameterized.TestWithParameters","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\parameterized\TestWithParameters.java","18","1","77","2","0.180328","1","4","1","0.166667","0.196078","10","10","1","1","1","12","2","7","16","4","11","0.125","0.12069","7","7","1","7","0.12069","7","0","0","0","0","0","51","60","3","3","3","3","7","0","7","0","7","22","0","7","0","51","60","3","3","3","3","7","0","7","0","7","22","0","7","0","0","0","28","0","1","1","0","0","11","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13735","AllParameterizedTests","org.junit.runners.parameterized.AllParameterizedTests","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\AllParameterizedTests.java","7","1","14","2","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13736","BlockJUnit4ClassRunnerWithParametersTest","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersTest","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\BlockJUnit4ClassRunnerWithParametersTest.java","23","1","80","2","0","0","0","0","0","0","0","0","2","0","0","2","9","1","0","11","13","0","0","0","0","0","3","0","0","0","0","0","0","0","30","38","2","0","2","0","2","1","2","0","2","11","1","2","0","49","58","3","0","3","0","4","1","4","0","4","11","1","4","0","0","0","25","4","6","0","0","5","0","1","1","0","0","0","2","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L13739","ParameterizedNamesTest","org.junit.runners.parameterized.ParameterizedNamesTest","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\ParameterizedNamesTest.java","18","1","51","2","0","0","0","0","0","0","0","0","1","2","2","3","6","1","0","7","8","0.5","0.266667","4","4","1","1","0.117647","4","0","0","0","0","0","11","12","0","0","0","0","1","0","1","0","1","4","0","1","0","30","34","0","0","0","0","4","0","4","0","4","5","0","4","0","0","0","14","1","3","0","0","2","0","0","1","0","0","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13742","TestWithParametersTest","org.junit.runners.parameterized.TestWithParametersTest","L13616","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\parameterized\TestWithParametersTest.java","16","1","137","2","0","0","0","0","0","0","0","0","2","0","0","12","7","1","0","12","24","0","0","0","0","0","13","0","0","0","0","0","0","0","101","118","4","0","4","0","12","1","12","0","12","35","1","12","0","105","122","4","0","4","0","12","1","12","0","12","35","1","12","0","0","0","38","0","3","0","0","3","0","0","1","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L13828","ParentRunner$1","org.junit.runners.ParentRunner$1","L4788","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","77","72","85","6","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","2","0","0.125","1","0","0","3","0.125","1","1","1","0","0","1","7","9","0","0","0","0","2","0","2","0","2","1","0","2","0","7","9","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13896","ParentRunner$ClassRuleCollector","org.junit.runners.ParentRunner$ClassRuleCollector","L4788","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\ParentRunner.java","564","5","581","6","0","0","0","0","0","0","0","0","1","1","1","4","7","1","1","3","5","0","0","0","0","0","3","0","0","1","1","0","0","1","16","18","1","1","1","1","2","0","2","0","2","7","0","2","0","16","18","1","1","1","1","2","0","2","0","2","7","0","2","0","0","0","7","0","3","0","0","0","0","3","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14063","RuleContainer$1","org.junit.runners.RuleContainer$1","L12728","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\RuleContainer.java","41","87","50","6","0","0","0","0","0","0","0","0","2","0","0","5","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","0","0","0","0","2","0","1","0","2","3","0","1","0","9","10","0","0","0","0","2","0","1","0","2","3","0","1","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14016","RuleContainer$RuleEntry","org.junit.runners.RuleContainer$RuleEntry","L12728","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\runners\RuleContainer.java","99","5","112","6","0","0","0","0","0","0","0","0","0","0","0","2","1","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","12","14","5","0","5","0","1","0","0","0","1","3","0","0","0","12","14","5","0","5","0","1","0","0","0","1","3","0","0","0","0","0","5","0","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14160","CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunnerTestCase","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunnerTestCase","L14142","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","38","2","41","3","0","0","0","0","0","0","0","0","2","0","0","2","1","1","0","0","2","0","0.333333","2","0","0","3","0.333333","2","0","0","0","0","0","4","4","0","0","0","0","2","0","2","0","2","0","0","2","0","4","4","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","2","2","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14155","CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunner","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$CustomBlockJUnit4ClassRunner","L14142","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","48","2","61","3","0","0","0","0","0","0","0","0","1","1","1","3","4","1","1","3","5","1","0.294118","5","5","1","0","0.294118","5","4","7","0","0","1","12","14","8","9","0","0","2","0","0","0","67","4","0","9","1","12","14","8","9","0","0","2","0","0","0","67","4","0","9","1","0","0","6","1","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"L14149","CustomBlockJUnit4ClassRunnerTest$TrackingRunListener","org.junit.runners.CustomBlockJUnit4ClassRunnerTest$TrackingRunListener","L14142","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\runners\CustomBlockJUnit4ClassRunnerTest.java","67","2","88","3","0","0","0","0","0","0","0","0","3","0","0","3","3","1","0","0","3","0.25","0.190476","4","4","1","3","0.190476","4","1","1","0","0","1","17","22","3","0","3","0","3","0","3","0","12","3","0","12","0","17","22","3","0","3","0","3","0","3","0","12","3","0","12","0","0","0","10","0","3","0","0","0","0","3","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14260","AnnotationsValidator$AnnotatableValidator<T extends Annotatable>","org.junit.validator.AnnotationsValidator$AnnotatableValidator","L13817","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\validator\AnnotationsValidator.java","43","5","77","6","0","0","0","0","0","0","0","0","1","2","2","7","5","4","1","2","6","0","0","0","0","0","2","0","0","0","0","3","3","0","31","35","1","1","1","1","4","0","1","0","4","14","0","1","0","31","35","1","1","1","1","4","0","1","0","4","14","0","1","0","0","0","11","0","4","0","0","0","0","4","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14267","AnnotationsValidator$ClassValidator","org.junit.validator.AnnotationsValidator$ClassValidator","L13817","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\validator\AnnotationsValidator.java","79","5","90","6","0","0","0","0","0","0","0","0","1","0","0","2","4","0","0","1","3","0","0","0","0","0","1","0","0","1","1","0","0","1","11","12","1","1","0","1","2","0","0","0","4","2","0","1","0","11","12","1","1","0","1","2","0","0","0","4","2","0","1","0","0","0","7","0","2","0","0","0","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14270","AnnotationsValidator$MethodValidator","org.junit.validator.AnnotationsValidator$MethodValidator","L13817","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\validator\AnnotationsValidator.java","92","5","105","6","0","0","0","0","0","0","0","0","1","0","0","2","5","0","0","2","4","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","1","1","0","1","2","0","0","0","4","2","0","1","0","13","14","1","1","0","1","2","0","0","0","4","2","0","1","0","0","0","7","0","2","0","0","0","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
