"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L6061","RuntimeMXBean","org.junit.internal.management.RuntimeMXBean","L6050","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\internal\management\RuntimeMXBean.java","8","1","14","2","0","0","0","0","0","0","0","0","0","0","0","1","0","5","1","0","1","1","0.666667","6","6","2","0","0.666667","6","0","0","2","2","0","3","7","0","1","0","1","1","0","1","0","1","0","0","1","0","3","7","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6069","ThreadMXBean","org.junit.internal.management.ThreadMXBean","L6050","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\internal\management\ThreadMXBean.java","6","1","16","2","0","0","0","0","0","0","0","0","0","0","0","2","0","5","1","0","2","1","0.692308","9","9","3","0","0.692308","9","0","0","2","2","0","4","11","0","1","0","1","2","0","2","0","2","0","0","2","0","4","11","0","1","0","1","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L634","Filterable","org.junit.runner.manipulation.Filterable","L11511","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runner\manipulation\Filterable.java","9","1","19","2","0","0","0","0","0","0","0","0","0","0","0","1","2","6","3","0","1","1","0.8","12","12","2","0","0.8","12","0","0","4","29","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L637","Orderable","org.junit.runner.manipulation.Orderable","L11511","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runner\manipulation\Orderable.java","12","1","21","2","0","0","0","0","0","0","0","0","0","0","0","1","3","6","3","0","1","1","0.833333","15","15","2","0","0.833333","15","1","1","4","29","1","3","10","0","0","0","0","1","0","1","0","2","0","0","2","0","3","10","0","0","0","0","1","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6662","Sortable","org.junit.runner.manipulation.Sortable","L11511","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runner\manipulation\Sortable.java","11","1","20","2","0","0","0","0","0","0","0","0","0","0","0","1","1","5","2","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","3","32","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12422","FilterOptionIntegrationTest$DummyCategory0","org.junit.runner.FilterOptionIntegrationTest$DummyCategory0","L12343","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\test\java\org\junit\runner\FilterOptionIntegrationTest.java","185","5","186","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12426","FilterOptionIntegrationTest$DummyCategory1","org.junit.runner.FilterOptionIntegrationTest$DummyCategory1","L12343","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\test\java\org\junit\runner\FilterOptionIntegrationTest.java","188","5","189","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12511","JUnitCommandLineParseResultTest$DummyCategory0","org.junit.runner.JUnitCommandLineParseResultTest$DummyCategory0","L12349","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\test\java\org\junit\runner\JUnitCommandLineParseResultTest.java","138","5","139","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12896","Annotatable","org.junit.runners.model.Annotatable","L12873","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runners\model\Annotatable.java","10","1","20","2","0","0","0","0","0","0","0","0","0","0","0","2","0","9","5","0","2","1","0.733333","11","11","3","0","0.733333","11","0","0","2","4","0","4","11","0","2","0","2","2","0","2","0","2","0","0","2","0","4","11","0","2","0","2","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12836","MemberValueConsumer<T extends Object>","org.junit.runners.model.MemberValueConsumer","L12873","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runners\model\MemberValueConsumer.java","10","1","18","2","0","0","0","0","0","0","0","0","0","0","0","1","1","5","2","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","4","4","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4811","RunnerScheduler","org.junit.runners.model.RunnerScheduler","L12873","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\org\junit\runners\model\RunnerScheduler.java","11","1","23","2","0","0","0","0","0","0","0","0","0","0","0","2","0","6","1","0","2","1","0.8","16","16","3","0","0.8","16","0","0","3","3","0","4","13","0","0","0","0","2","0","2","0","2","0","0","2","0","4","13","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
